id,installation_id,visit_class_id,time,range,visit_count,average_length,visit_diff,length_diff
1029278,294,910,2021-08-16 07:00:00+02:00,hour,25,0 days 00:00:57,0,0 days 00:00:00
1029279,294,910,2021-08-16 08:00:00+02:00,hour,59,0 days 00:17:48.312500,0,0 days 00:00:00
1029280,294,910,2021-08-16 09:00:00+02:00,hour,55,0 days 00:23:02.954545,0,0 days 00:00:00
1029281,294,910,2021-08-16 20:00:00+02:00,hour,77,0 days 00:01:55.449873,0,0 days 00:00:00
1029282,294,910,2021-08-16 23:00:00+02:00,hour,35,0 days 00:05:33.958333,0,0 days 00:00:00
1011156,294,910,2021-08-11 22:00:00+02:00,hour,88,0 days 00:06:34.365853,0,0 days 00:00:00
1011157,294,910,2021-08-11 23:00:00+02:00,hour,35,0 days 00:06:42.333333,0,0 days 00:00:00
1015138,294,910,2021-08-12 00:00:00+02:00,hour,25,0 days 00:02:24.500000,0,0 days 00:00:00
1015139,294,910,2021-08-12 01:00:00+02:00,hour,12,0 days 00:02:08,0,0 days 00:00:00
1015140,294,910,2021-08-12 02:00:00+02:00,hour,2,0 days 00:03:20,0,0 days 00:00:00
1015141,294,910,2021-08-12 03:00:00+02:00,hour,15,0 days 00:21:28.333333,0,0 days 00:00:00
1015142,294,910,2021-08-12 04:00:00+02:00,hour,22,0 days 00:14:28.888889,0,0 days 00:00:00
1015143,294,910,2021-08-12 05:00:00+02:00,hour,11,0 days 00:25:42.395833,0,0 days 00:00:00
1015144,294,910,2021-08-12 06:00:00+02:00,hour,24,0 days 00:16:38.503788,0,0 days 00:00:00
1015145,294,910,2021-08-12 07:00:00+02:00,hour,32,0 days 00:07:08.557692,0,0 days 00:00:00
1015146,294,910,2021-08-12 08:00:00+02:00,hour,77,0 days 00:10:09.371131,0,0 days 00:00:00
1018997,294,910,2021-08-13 01:00:00+02:00,hour,7,0 days 00:19:29.682540,0,0 days 00:00:00
1018998,294,910,2021-08-13 05:00:00+02:00,hour,25,0 days 00:19:54.166667,0,0 days 00:00:00
1018999,294,910,2021-08-13 22:00:00+02:00,hour,109,0 days 00:06:53.067038,0,0 days 00:00:00
1022972,294,910,2021-08-14 02:00:00+02:00,hour,31,0 days 00:15:55.340909,0,0 days 00:00:00
1022973,294,910,2021-08-14 06:00:00+02:00,hour,11,0 days 00:41:33.333334,0,0 days 00:00:00
1022974,294,910,2021-08-14 07:00:00+02:00,hour,13,0 days 00:11:44.583333,0,0 days 00:00:00
1033822,294,910,2021-08-17 01:00:00+02:00,hour,20,0 days 00:16:07.500000,0,0 days 00:00:00
1033823,294,910,2021-08-17 02:00:00+02:00,hour,15,0 days 00:10:22.633928,0,0 days 00:00:00
1033824,294,910,2021-08-17 03:00:00+02:00,hour,12,0 days 00:12:18,0,0 days 00:00:00
1033825,294,910,2021-08-17 04:00:00+02:00,hour,10,0 days 00:01:50,0,0 days 00:00:00
1033826,294,910,2021-08-17 05:00:00+02:00,hour,5,0 days 00:10:40,0,0 days 00:00:00
1033827,294,910,2021-08-17 07:00:00+02:00,hour,22,0 days 00:13:53.333333,0,0 days 00:00:00
1033828,294,910,2021-08-17 14:00:00+02:00,hour,3,0 days 00:07:43.263718,0,0 days 00:00:00
1033829,294,910,2021-08-17 16:00:00+02:00,hour,108,0 days 00:03:00.827386,0,0 days 00:00:00
1033830,294,910,2021-08-17 17:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1033831,294,910,2021-08-17 19:00:00+02:00,hour,80,0 days 00:01:32.968750,0,0 days 00:00:00
1033832,294,910,2021-08-17 21:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1033833,294,910,2021-08-17 23:00:00+02:00,hour,28,0 days 00:04:51.562500,0,0 days 00:00:00
1038022,294,910,2021-08-18 00:00:00+02:00,hour,23,0 days 00:18:59.464285,0,0 days 00:00:00
1038023,294,910,2021-08-18 01:00:00+02:00,hour,17,0 days 00:28:48.750000,0,0 days 00:00:00
1038024,294,910,2021-08-18 02:00:00+02:00,hour,15,0 days 00:54:05,0,0 days 00:00:00
1038025,294,910,2021-08-18 03:00:00+02:00,hour,22,0 days 00:49:14.444444,0,0 days 00:00:00
1038026,294,910,2021-08-18 04:00:00+02:00,hour,10,0 days 00:55:59.687500,0,0 days 00:00:00
1038027,294,910,2021-08-18 05:00:00+02:00,hour,17,0 days 00:16:11.250000,0,0 days 00:00:00
1038028,294,910,2021-08-18 07:00:00+02:00,hour,47,0 days 00:03:34.473684,0,0 days 00:00:00
1038029,294,910,2021-08-18 22:00:00+02:00,hour,95,0 days 00:07:12.548780,0,0 days 00:00:00
1038030,294,910,2021-08-18 23:00:00+02:00,hour,34,0 days 00:05:49.166667,0,0 days 00:00:00
1042072,294,910,2021-08-19 01:00:00+02:00,hour,12,0 days 00:02:08,0,0 days 00:00:00
1042073,294,910,2021-08-19 03:00:00+02:00,hour,15,0 days 00:21:28.333333,0,0 days 00:00:00
1042074,294,910,2021-08-19 04:00:00+02:00,hour,22,0 days 00:14:28.888889,0,0 days 00:00:00
1042075,294,910,2021-08-19 05:00:00+02:00,hour,11,0 days 00:23:00.086806,0,0 days 00:00:00
1042076,294,910,2021-08-19 07:00:00+02:00,hour,32,0 days 00:07:12.644230,0,0 days 00:00:00
1042077,294,910,2021-08-19 12:00:00+02:00,hour,3,0 days 00:00:30,0,0 days 00:00:00
1081801,294,910,2021-08-30 12:00:00+02:00,hour,3,0 days 00:07:20,0,0 days 00:00:00
1049646,294,910,2021-08-21 01:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1049647,294,910,2021-08-21 02:00:00+02:00,hour,29,0 days 00:09:31.761364,0,0 days 00:00:00
1049648,294,910,2021-08-21 03:00:00+02:00,hour,32,0 days 00:03:31.153846,0,0 days 00:00:00
1049649,294,910,2021-08-21 04:00:00+02:00,hour,8,0 days 00:36:17.083334,0,0 days 00:00:00
1049650,294,910,2021-08-21 06:00:00+02:00,hour,9,0 days 00:21:04.166667,0,0 days 00:00:00
1049651,294,910,2021-08-21 08:00:00+02:00,hour,7,0 days 00:00:55,0,0 days 00:00:00
1049652,294,910,2021-08-21 09:00:00+02:00,hour,3,0 days 00:00:00,0,0 days 00:00:00
1049653,294,910,2021-08-21 10:00:00+02:00,hour,60,0 days 00:02:41.802273,0,0 days 00:00:00
1053249,294,910,2021-08-22 00:00:00+02:00,hour,87,0 days 00:04:36.595720,0,0 days 00:00:00
1053250,294,910,2021-08-22 02:00:00+02:00,hour,51,0 days 00:06:10.321429,0,0 days 00:00:00
1053251,294,910,2021-08-22 04:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1053252,294,910,2021-08-22 05:00:00+02:00,hour,17,0 days 00:04:05.657143,0,0 days 00:00:00
1053253,294,910,2021-08-22 07:00:00+02:00,hour,7,0 days 00:08:03.333333,0,0 days 00:00:00
1053254,294,910,2021-08-22 09:00:00+02:00,hour,3,0 days 00:00:05,0,0 days 00:00:00
1053255,294,910,2021-08-22 20:00:00+02:00,hour,75,0 days 00:05:52.743506,0,0 days 00:00:00
1053256,294,910,2021-08-22 21:00:00+02:00,hour,80,0 days 00:04:52.402778,0,0 days 00:00:00
1053257,294,910,2021-08-22 22:00:00+02:00,hour,42,0 days 00:17:55.588235,0,0 days 00:00:00
1056723,294,910,2021-08-23 01:00:00+02:00,hour,7,0 days 00:11:03.435374,0,0 days 00:00:00
1056724,294,910,2021-08-23 02:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1056725,294,910,2021-08-23 03:00:00+02:00,hour,10,0 days 00:00:30,0,0 days 00:00:00
1056726,294,910,2021-08-23 04:00:00+02:00,hour,7,0 days 00:12:06.122449,0,0 days 00:00:00
1056727,294,910,2021-08-23 05:00:00+02:00,hour,11,0 days 00:05:52.285714,0,0 days 00:00:00
1056728,294,910,2021-08-23 06:00:00+02:00,hour,11,0 days 00:07:23.265306,0,0 days 00:00:00
1056729,294,910,2021-08-23 07:00:00+02:00,hour,25,0 days 00:00:57,0,0 days 00:00:00
1056730,294,910,2021-08-23 08:00:00+02:00,hour,57,0 days 00:16:22.968750,0,0 days 00:00:00
1056731,294,910,2021-08-23 09:00:00+02:00,hour,55,0 days 00:23:02.954545,0,0 days 00:00:00
1056732,294,910,2021-08-23 10:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1056733,294,910,2021-08-23 11:00:00+02:00,hour,3,0 days 00:00:30,0,0 days 00:00:00
1056734,294,910,2021-08-23 16:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1056735,294,910,2021-08-23 17:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1056736,294,910,2021-08-23 18:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1056737,294,910,2021-08-23 19:00:00+02:00,hour,3,0 days 00:00:32.500000,0,0 days 00:00:00
1056738,294,910,2021-08-23 20:00:00+02:00,hour,77,0 days 00:01:38.126713,0,0 days 00:00:00
1056739,294,910,2021-08-23 22:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1056740,294,910,2021-08-23 23:00:00+02:00,hour,34,0 days 00:05:05.104167,0,0 days 00:00:00
1060936,294,910,2021-08-24 00:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1060937,294,910,2021-08-24 01:00:00+02:00,hour,20,0 days 00:16:07.500000,0,0 days 00:00:00
1060938,294,910,2021-08-24 02:00:00+02:00,hour,14,0 days 00:11:10.736606,0,0 days 00:00:00
1060939,294,910,2021-08-24 04:00:00+02:00,hour,10,0 days 00:01:50,0,0 days 00:00:00
1060940,294,910,2021-08-24 05:00:00+02:00,hour,5,0 days 00:10:40,0,0 days 00:00:00
1060941,294,910,2021-08-24 07:00:00+02:00,hour,22,0 days 00:13:53.333333,0,0 days 00:00:00
1060942,294,910,2021-08-24 08:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1060943,294,910,2021-08-24 09:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1060944,294,910,2021-08-24 10:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1060945,294,910,2021-08-24 11:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1060946,294,910,2021-08-24 12:00:00+02:00,hour,3,0 days 00:00:30,0,0 days 00:00:00
1060947,294,910,2021-08-24 13:00:00+02:00,hour,2,0 days 00:01:40,0,0 days 00:00:00
1060948,294,910,2021-08-24 16:00:00+02:00,hour,114,0 days 00:02:54.135816,0,0 days 00:00:00
1060949,294,910,2021-08-24 17:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1060950,294,910,2021-08-24 19:00:00+02:00,hour,80,0 days 00:01:32.968750,0,0 days 00:00:00
1060951,294,910,2021-08-24 20:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1060952,294,910,2021-08-24 22:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1060953,294,910,2021-08-24 23:00:00+02:00,hour,27,0 days 00:04:15.468750,0,0 days 00:00:00
1045725,294,910,2021-08-20 22:00:00+02:00,hour,118,0 days 00:08:03.249206,0,0 days 00:00:00
1045726,294,910,2021-08-20 23:00:00+02:00,hour,40,0 days 00:02:53.437500,0,0 days 00:00:00
1064403,294,910,2021-08-25 00:00:00+02:00,hour,22,0 days 00:16:11.696428,0,0 days 00:00:00
1064404,294,910,2021-08-25 01:00:00+02:00,hour,16,0 days 00:24:05.625000,0,0 days 00:00:00
1064405,294,910,2021-08-25 02:00:00+02:00,hour,15,0 days 00:54:05,0,0 days 00:00:00
1064406,294,910,2021-08-25 03:00:00+02:00,hour,22,0 days 00:49:14.444444,0,0 days 00:00:00
1064407,294,910,2021-08-25 04:00:00+02:00,hour,10,0 days 00:53:05.781250,0,0 days 00:00:00
1064408,294,910,2021-08-25 05:00:00+02:00,hour,17,0 days 00:15:04.375000,0,0 days 00:00:00
1064409,294,910,2021-08-25 07:00:00+02:00,hour,47,0 days 00:03:34.473684,0,0 days 00:00:00
1064410,294,910,2021-08-25 09:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1064411,294,910,2021-08-25 18:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1064412,294,910,2021-08-25 20:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1064413,294,910,2021-08-25 21:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1064414,294,910,2021-08-25 22:00:00+02:00,hour,91,0 days 00:06:53.457317,0,0 days 00:00:00
1064415,294,910,2021-08-25 23:00:00+02:00,hour,34,0 days 00:06:15.750000,0,0 days 00:00:00
1068093,294,910,2021-08-26 00:00:00+02:00,hour,25,0 days 00:02:24.500000,0,0 days 00:00:00
1068094,294,910,2021-08-26 01:00:00+02:00,hour,12,0 days 00:02:08,0,0 days 00:00:00
1068095,294,910,2021-08-26 02:00:00+02:00,hour,2,0 days 00:03:20,0,0 days 00:00:00
1068096,294,910,2021-08-26 03:00:00+02:00,hour,15,0 days 00:21:28.333333,0,0 days 00:00:00
1068097,294,910,2021-08-26 04:00:00+02:00,hour,22,0 days 00:14:28.888889,0,0 days 00:00:00
1068098,294,910,2021-08-26 05:00:00+02:00,hour,11,0 days 00:23:00.086806,0,0 days 00:00:00
1068099,294,910,2021-08-26 06:00:00+02:00,hour,21,0 days 00:11:22.594697,0,0 days 00:00:00
1068100,294,910,2021-08-26 10:00:00+02:00,hour,3,0 days 00:00:30,0,0 days 00:00:00
1098111,294,910,2021-09-04 03:00:00+02:00,hour,32,0 days 00:11:01.880342,0,0 days 00:00:00
1098112,294,910,2021-09-04 05:00:00+02:00,hour,10,0 days 00:08:54.375000,0,0 days 00:00:00
1098113,294,910,2021-09-04 21:00:00+02:00,hour,82,0 days 00:02:42.863248,0,0 days 00:00:00
1081802,294,910,2021-08-30 19:00:00+02:00,hour,3,0 days 00:00:32.500000,0,0 days 00:00:00
1081803,294,910,2021-08-30 20:00:00+02:00,hour,77,0 days 00:01:26.192195,0,0 days 00:00:00
1081804,294,910,2021-08-30 22:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1081805,294,910,2021-08-30 23:00:00+02:00,hour,34,0 days 00:05:19.531250,0,0 days 00:00:00
1088470,294,910,2021-09-01 00:00:00+02:00,hour,22,0 days 00:17:35.580357,0,0 days 00:00:00
1085395,294,910,2021-08-31 00:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1085396,294,910,2021-08-31 01:00:00+02:00,hour,20,0 days 00:16:07.500000,0,0 days 00:00:00
1085397,294,910,2021-08-31 03:00:00+02:00,hour,12,0 days 00:12:18,0,0 days 00:00:00
1085398,294,910,2021-08-31 04:00:00+02:00,hour,10,0 days 00:01:50,0,0 days 00:00:00
1085399,294,910,2021-08-31 05:00:00+02:00,hour,5,0 days 00:10:40,0,0 days 00:00:00
1085400,294,910,2021-08-31 06:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1085401,294,910,2021-08-31 07:00:00+02:00,hour,22,0 days 00:13:53.333333,0,0 days 00:00:00
1085402,294,910,2021-08-31 08:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1085403,294,910,2021-08-31 09:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1085404,294,910,2021-08-31 10:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1085405,294,910,2021-08-31 11:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1085406,294,910,2021-08-31 12:00:00+02:00,hour,3,0 days 00:00:30,0,0 days 00:00:00
1085407,294,910,2021-08-31 13:00:00+02:00,hour,2,0 days 00:01:05,0,0 days 00:00:00
1085408,294,910,2021-08-31 19:00:00+02:00,hour,80,0 days 00:01:32.968750,0,0 days 00:00:00
1085409,294,910,2021-08-31 22:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1085410,294,910,2021-08-31 23:00:00+02:00,hour,27,0 days 00:04:33.515625,0,0 days 00:00:00
1088471,294,910,2021-09-01 02:00:00+02:00,hour,15,0 days 00:54:05,0,0 days 00:00:00
1088472,294,910,2021-09-01 03:00:00+02:00,hour,22,0 days 00:49:14.444444,0,0 days 00:00:00
1088473,294,910,2021-09-01 04:00:00+02:00,hour,10,0 days 00:54:32.734375,0,0 days 00:00:00
1088474,294,910,2021-09-01 05:00:00+02:00,hour,17,0 days 00:15:37.812500,0,0 days 00:00:00
1088475,294,910,2021-09-01 07:00:00+02:00,hour,47,0 days 00:03:34.473684,0,0 days 00:00:00
1088476,294,910,2021-09-01 21:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1091797,294,910,2021-09-02 02:00:00+02:00,hour,2,0 days 00:03:20,0,0 days 00:00:00
1091798,294,910,2021-09-02 05:00:00+02:00,hour,11,0 days 00:23:04.724206,0,0 days 00:00:00
1091799,294,910,2021-09-02 06:00:00+02:00,hour,21,0 days 00:09:30.366162,0,0 days 00:00:00
1091800,294,910,2021-09-02 07:00:00+02:00,hour,32,0 days 00:07:10.600961,0,0 days 00:00:00
1091801,294,910,2021-09-02 09:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1094915,294,910,2021-09-03 00:00:00+02:00,hour,5,0 days 00:03:07.500000,0,0 days 00:00:00
1094916,294,910,2021-09-03 02:00:00+02:00,hour,10,0 days 01:26:07.500000,0,0 days 00:00:00
1094917,294,910,2021-09-03 03:00:00+02:00,hour,27,0 days 00:38:38.636364,0,0 days 00:00:00
1094918,294,910,2021-09-03 04:00:00+02:00,hour,17,0 days 00:58:17.857143,0,0 days 00:00:00
1094919,294,910,2021-09-03 13:00:00+02:00,hour,190,0 days 00:05:02.171053,0,0 days 00:00:00
1094920,294,910,2021-09-03 22:00:00+02:00,hour,109,0 days 00:11:36.981958,0,0 days 00:00:00
1094921,294,910,2021-09-03 23:00:00+02:00,hour,41,0 days 00:10:07.159926,0,0 days 00:00:00
1101412,294,910,2021-09-05 05:00:00+02:00,hour,17,0 days 00:03:57.604082,0,0 days 00:00:00
1101413,294,910,2021-09-05 06:00:00+02:00,hour,13,0 days 00:02:16.071428,0,0 days 00:00:00
1101414,294,910,2021-09-05 08:00:00+02:00,hour,7,0 days 00:00:48.750000,0,0 days 00:00:00
1101415,294,910,2021-09-05 14:00:00+02:00,hour,122,0 days 00:02:58.808857,0,0 days 00:00:00
1101416,294,910,2021-09-05 22:00:00+02:00,hour,42,0 days 00:12:07.058823,0,0 days 00:00:00
1101417,294,910,2021-09-05 23:00:00+02:00,hour,23,0 days 00:09:25.767045,0,0 days 00:00:00
1104797,294,910,2021-09-06 00:00:00+02:00,hour,9,0 days 00:02:35.833334,0,0 days 00:00:00
1104798,294,910,2021-09-06 01:00:00+02:00,hour,7,0 days 00:12:27.354713,0,0 days 00:00:00
1104799,294,910,2021-09-06 13:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1104800,294,910,2021-09-06 16:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1104801,294,910,2021-09-06 18:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1104802,294,910,2021-09-06 19:00:00+02:00,hour,3,0 days 00:00:32.500000,0,0 days 00:00:00
1108760,294,910,2021-09-07 03:00:00+02:00,hour,12,0 days 00:12:18,0,0 days 00:00:00
1108761,294,910,2021-09-07 05:00:00+02:00,hour,5,0 days 00:10:40,0,0 days 00:00:00
1108762,294,910,2021-09-07 06:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1108763,294,910,2021-09-07 10:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1108764,294,910,2021-09-07 12:00:00+02:00,hour,3,0 days 00:00:30,0,0 days 00:00:00
1108765,294,910,2021-09-07 21:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1111744,294,910,2021-09-08 06:00:00+02:00,hour,2,0 days 00:04:12.500000,0,0 days 00:00:00
1465618,294,910,2021-12-14 05:00:00+01:00,hour,20,0 days 00:50:49.714286,0,0 days 00:00:00
