id,installation_id,visit_class_id,time,range,visit_count,average_length,visit_diff,length_diff
1340435,294,924,2021-11-11 06:00:00+01:00,hour,110,0 days 00:02:10.356421,0,0 days 00:00:00
1340436,294,924,2021-11-11 08:00:00+01:00,hour,230,0 days 00:05:01.172527,0,0 days 00:00:00
1340437,294,924,2021-11-11 09:00:00+01:00,hour,205,0 days 00:04:26.483583,0,0 days 00:00:00
1340438,294,924,2021-11-11 11:00:00+01:00,hour,310,0 days 00:04:01.687776,0,0 days 00:00:00
1340439,294,924,2021-11-11 12:00:00+01:00,hour,320,0 days 00:03:46.450763,0,0 days 00:00:00
1340440,294,924,2021-11-11 14:00:00+01:00,hour,480,0 days 00:02:58.262188,0,0 days 00:00:00
1340441,294,924,2021-11-11 15:00:00+01:00,hour,515,0 days 00:02:49.524255,0,0 days 00:00:00
1340442,294,924,2021-11-11 16:00:00+01:00,hour,385,0 days 00:03:11.946028,0,0 days 00:00:00
1340443,294,924,2021-11-11 17:00:00+01:00,hour,320,0 days 00:04:21.971267,0,0 days 00:00:00
1340444,294,924,2021-11-11 18:00:00+01:00,hour,235,0 days 00:05:46.919230,0,0 days 00:00:00
1340445,294,924,2021-11-11 19:00:00+01:00,hour,175,0 days 00:06:42.280300,0,0 days 00:00:00
1302940,294,924,2021-11-02 07:00:00+01:00,hour,320,0 days 00:02:23.634879,0,0 days 00:00:00
1302941,294,924,2021-11-02 08:00:00+01:00,hour,285,0 days 00:01:47.457878,0,0 days 00:00:00
1302942,294,924,2021-11-02 09:00:00+01:00,hour,210,0 days 00:01:47.840890,0,0 days 00:00:00
1302943,294,924,2021-11-02 10:00:00+01:00,hour,250,0 days 00:01:25.636051,0,0 days 00:00:00
1302944,294,924,2021-11-02 11:00:00+01:00,hour,325,0 days 00:01:40.534548,0,0 days 00:00:00
1302945,294,924,2021-11-02 12:00:00+01:00,hour,335,0 days 00:01:47.282064,0,0 days 00:00:00
1302946,294,924,2021-11-02 13:00:00+01:00,hour,445,0 days 00:02:17.059207,0,0 days 00:00:00
1302947,294,924,2021-11-02 14:00:00+01:00,hour,445,0 days 00:01:34.128045,0,0 days 00:00:00
1344592,294,924,2021-11-12 23:00:00+01:00,hour,65,0 days 00:02:35.630127,0,0 days 00:00:00
1348961,294,924,2021-11-13 00:00:00+01:00,hour,5,0 days 00:01:32.744898,0,0 days 00:00:00
1592060,294,924,2022-01-11 23:00:00+01:00,hour,35,0 days 00:01:45.054564,0,0 days 00:00:00
1392082,294,924,2021-11-24 11:00:00+01:00,hour,255,0 days 00:01:48.704702,0,0 days 00:00:00
1392083,294,924,2021-11-24 12:00:00+01:00,hour,405,0 days 00:01:44.769721,0,0 days 00:00:00
1392084,294,924,2021-11-24 14:00:00+01:00,hour,495,0 days 00:01:46.964321,0,0 days 00:00:00
1392085,294,924,2021-11-24 15:00:00+01:00,hour,555,0 days 00:01:49.018588,0,0 days 00:00:00
1392086,294,924,2021-11-24 18:00:00+01:00,hour,195,0 days 00:01:59.978035,0,0 days 00:00:00
1392087,294,924,2021-11-24 20:00:00+01:00,hour,120,0 days 00:02:07.815029,0,0 days 00:00:00
1392088,294,924,2021-11-24 21:00:00+01:00,hour,85,0 days 00:02:07.651180,0,0 days 00:00:00
1392089,294,924,2021-11-24 23:00:00+01:00,hour,30,0 days 00:01:04.014430,0,0 days 00:00:00
1710828,294,924,2022-02-16 20:00:00+01:00,hour,75,0 days 00:02:54.468542,0,0 days 00:00:00
1710829,294,924,2022-02-16 21:00:00+01:00,hour,70,0 days 00:01:39.169551,0,0 days 00:00:00
1710830,294,924,2022-02-16 22:00:00+01:00,hour,35,0 days 00:02:25.039940,0,0 days 00:00:00
1710831,294,924,2022-02-16 23:00:00+01:00,hour,15,0 days 00:00:57.763605,0,0 days 00:00:00
