id,installation_id,visit_class_id,time,range,visit_count,average_length,visit_diff,length_diff
1915954,294,1459,2022-03-09 13:00:00+00:00,hour,180,0 days 00:10:47.529997,0,0 days 00:00:00
1915955,294,1459,2022-03-09 14:00:00+00:00,hour,170,0 days 00:10:06.173733,0,0 days 00:00:00
1915956,294,1459,2022-03-09 15:00:00+00:00,hour,155,0 days 00:09:29.541207,0,0 days 00:00:00
1915957,294,1459,2022-03-09 16:00:00+00:00,hour,120,0 days 00:19:58.732345,0,0 days 00:00:00
1915958,294,1459,2022-03-09 17:00:00+00:00,hour,150,0 days 00:12:14.640135,0,0 days 00:00:00
1915959,294,1459,2022-03-09 18:00:00+00:00,hour,95,0 days 00:08:47.185736,0,0 days 00:00:00
1915960,294,1459,2022-03-09 19:00:00+00:00,hour,95,0 days 00:08:39.973928,0,0 days 00:00:00
1915961,294,1459,2022-03-09 20:00:00+00:00,hour,55,0 days 00:12:19.540108,0,0 days 00:00:00
1915962,294,1459,2022-03-09 21:00:00+00:00,hour,40,0 days 00:14:12.843603,0,0 days 00:00:00
1915963,294,1459,2022-03-09 22:00:00+00:00,hour,25,0 days 00:15:10.700310,0,0 days 00:00:00
1920577,294,1459,2022-03-10 03:00:00+00:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1920578,294,1459,2022-03-10 05:00:00+00:00,hour,25,0 days 00:04:54.910589,0,0 days 00:00:00
1920579,294,1459,2022-03-10 06:00:00+00:00,hour,90,0 days 00:04:21.368285,0,0 days 00:00:00
1920580,294,1459,2022-03-10 07:00:00+00:00,hour,110,0 days 00:06:35.597099,0,0 days 00:00:00
1920581,294,1459,2022-03-10 08:00:00+00:00,hour,90,0 days 00:05:34.432167,0,0 days 00:00:00
1920582,294,1459,2022-03-10 09:00:00+00:00,hour,115,0 days 00:09:21.920228,0,0 days 00:00:00
1920583,294,1459,2022-03-10 10:00:00+00:00,hour,135,0 days 00:08:38.992276,0,0 days 00:00:00
1920584,294,1459,2022-03-10 11:00:00+00:00,hour,140,0 days 00:06:50.693065,0,0 days 00:00:00
1920585,294,1459,2022-03-10 12:00:00+00:00,hour,135,0 days 00:06:31.367041,0,0 days 00:00:00
1920586,294,1459,2022-03-10 13:00:00+00:00,hour,185,0 days 00:04:46.622452,0,0 days 00:00:00
1920587,294,1459,2022-03-10 14:00:00+00:00,hour,165,0 days 00:03:19.810331,0,0 days 00:00:00
1920588,294,1459,2022-03-10 15:00:00+00:00,hour,150,0 days 00:01:51.566283,0,0 days 00:00:00
1920589,294,1459,2022-03-10 16:00:00+00:00,hour,120,0 days 00:03:23.520502,0,0 days 00:00:00
1920590,294,1459,2022-03-10 17:00:00+00:00,hour,105,0 days 00:03:19.695824,0,0 days 00:00:00
1920591,294,1459,2022-03-10 18:00:00+00:00,hour,80,0 days 00:04:08.317186,0,0 days 00:00:00
1920592,294,1459,2022-03-10 19:00:00+00:00,hour,65,0 days 00:05:05.020210,0,0 days 00:00:00
1920593,294,1459,2022-03-10 21:00:00+00:00,hour,55,0 days 00:06:44.164915,0,0 days 00:00:00
1925403,294,1459,2022-03-10 23:00:00+00:00,hour,25,0 days 00:14:27.482966,0,0 days 00:00:00
1925404,294,1459,2022-03-11 01:00:00+00:00,hour,15,0 days 00:25:51.979772,0,0 days 00:00:00
1925405,294,1459,2022-03-11 02:00:00+00:00,hour,20,0 days 00:18:40.167540,0,0 days 00:00:00
1925406,294,1459,2022-03-11 03:00:00+00:00,hour,15,0 days 00:34:37.160895,0,0 days 00:00:00
1925407,294,1459,2022-03-11 06:00:00+00:00,hour,85,0 days 00:08:23.137756,0,0 days 00:00:00
1925408,294,1459,2022-03-11 07:00:00+00:00,hour,85,0 days 00:10:31.587988,0,0 days 00:00:00
1925409,294,1459,2022-03-11 08:00:00+00:00,hour,105,0 days 00:07:09.175697,0,0 days 00:00:00
1925410,294,1459,2022-03-11 09:00:00+00:00,hour,120,0 days 00:09:06.039970,0,0 days 00:00:00
1925411,294,1459,2022-03-11 10:00:00+00:00,hour,150,0 days 00:11:24.657432,0,0 days 00:00:00
1925412,294,1459,2022-03-11 11:00:00+00:00,hour,155,0 days 00:11:01.251735,0,0 days 00:00:00
1925413,294,1459,2022-03-11 12:00:00+00:00,hour,175,0 days 00:08:52.932135,0,0 days 00:00:00
1925414,294,1459,2022-03-11 13:00:00+00:00,hour,190,0 days 00:07:25.887926,0,0 days 00:00:00
1925415,294,1459,2022-03-11 14:00:00+00:00,hour,210,0 days 00:05:29.357448,0,0 days 00:00:00
1925416,294,1459,2022-03-11 15:00:00+00:00,hour,155,0 days 00:04:01.445059,0,0 days 00:00:00
1925417,294,1459,2022-03-11 16:00:00+00:00,hour,145,0 days 00:07:28.576207,0,0 days 00:00:00
1925418,294,1459,2022-03-11 17:00:00+00:00,hour,140,0 days 00:12:06.258048,0,0 days 00:00:00
1925419,294,1459,2022-03-11 18:00:00+00:00,hour,135,0 days 00:11:46.064783,0,0 days 00:00:00
1925420,294,1459,2022-03-11 19:00:00+00:00,hour,110,0 days 00:15:08.971104,0,0 days 00:00:00
1925421,294,1459,2022-03-11 20:00:00+00:00,hour,75,0 days 00:28:58.392439,0,0 days 00:00:00
1925422,294,1459,2022-03-11 21:00:00+00:00,hour,65,0 days 00:38:22.614618,0,0 days 00:00:00
1925423,294,1459,2022-03-11 22:00:00+00:00,hour,75,0 days 00:33:00.617320,0,0 days 00:00:00
1930477,294,1459,2022-03-11 23:00:00+00:00,hour,50,0 days 00:34:21.121648,0,0 days 00:00:00
1930479,294,1459,2022-03-12 02:00:00+00:00,hour,30,0 days 00:08:07.871100,0,0 days 00:00:00
1930481,294,1459,2022-03-12 03:00:00+00:00,hour,15,0 days 00:08:19.049312,0,0 days 00:00:00
1930483,294,1459,2022-03-12 04:00:00+00:00,hour,15,0 days 00:04:46.450716,0,0 days 00:00:00
1930485,294,1459,2022-03-12 05:00:00+00:00,hour,26,0 days 00:06:22.421875,0,0 days 00:00:00
1930486,294,1459,2022-03-12 07:00:00+00:00,hour,25,0 days 00:24:56.762214,0,0 days 00:00:00
1930487,294,1459,2022-03-12 11:00:00+00:00,hour,155,0 days 00:02:09.830019,0,0 days 00:00:00
1930488,294,1459,2022-03-12 12:00:00+00:00,hour,145,0 days 00:01:29.895537,0,0 days 00:00:00
1930489,294,1459,2022-03-12 13:00:00+00:00,hour,145,0 days 00:01:57.833582,0,0 days 00:00:00
1930490,294,1459,2022-03-12 14:00:00+00:00,hour,155,0 days 00:02:44.615612,0,0 days 00:00:00
1930491,294,1459,2022-03-12 15:00:00+00:00,hour,120,0 days 00:03:50.358255,0,0 days 00:00:00
1930492,294,1459,2022-03-12 16:00:00+00:00,hour,175,0 days 00:04:35.356902,0,0 days 00:00:00
1930493,294,1459,2022-03-12 17:00:00+00:00,hour,140,0 days 00:04:41.699816,0,0 days 00:00:00
1930494,294,1459,2022-03-12 18:00:00+00:00,hour,120,0 days 00:07:39.924103,0,0 days 00:00:00
1930495,294,1459,2022-03-12 19:00:00+00:00,hour,100,0 days 00:07:11.872483,0,0 days 00:00:00
1930496,294,1459,2022-03-12 20:00:00+00:00,hour,65,0 days 00:07:45.262079,0,0 days 00:00:00
1930497,294,1459,2022-03-12 21:00:00+00:00,hour,65,0 days 00:11:09.355050,0,0 days 00:00:00
1930498,294,1459,2022-03-12 22:00:00+00:00,hour,65,0 days 00:10:53.260809,0,0 days 00:00:00
1936306,294,1459,2022-03-12 23:00:00+00:00,hour,52,0 days 00:14:06.581436,0,0 days 00:00:00
1936307,294,1459,2022-03-13 00:00:00+00:00,hour,40,0 days 00:05:44.340935,0,0 days 00:00:00
1936308,294,1459,2022-03-13 01:00:00+00:00,hour,30,0 days 00:05:13.514335,0,0 days 00:00:00
1936309,294,1459,2022-03-13 02:00:00+00:00,hour,35,0 days 00:03:18.003976,0,0 days 00:00:00
1936310,294,1459,2022-03-13 04:00:00+00:00,hour,26,0 days 00:11:44.570312,0,0 days 00:00:00
1936311,294,1459,2022-03-13 05:00:00+00:00,hour,20,0 days 00:14:54.122547,0,0 days 00:00:00
1936312,294,1459,2022-03-13 07:00:00+00:00,hour,25,0 days 00:21:34.901919,0,0 days 00:00:00
1936313,294,1459,2022-03-13 08:00:00+00:00,hour,45,0 days 00:12:06.832575,0,0 days 00:00:00
